PassengerId,Survived,Pclass,Title,Sex,Age,SibSp,Parch,Fare,Embarked,CabinKnown,Fare_capped,Age_norm,Age_z,Fare_capped_norm,Fare_capped_z,Sex_encoded,Embarked_C,Embarked_Q,Embarked_S
708,0,3,Mr,male,44.7,0,0,30.1381,S,0,30.1381,0.6010854816824968,1.2120263555131925,0.4036374625676529,0.18536925513133543,0,0,0,1
709,1,2,Mrs,female,25.7,0,0,6.792,S,1,6.792,0.3432835820895523,-0.3249377658867257,0.08689968758468808,-0.8146011505896616,1,0,0,1
710,0,3,Mr,male,45.0,0,0,11.8004,S,1,11.8004,0.605156037991859,1.2362942100616119,0.15484891560241615,-0.6000791627624424,0,0,0,1
711,0,3,Mr,male,22.1,0,1,16.7872,S,0,16.7872,0.294436906377205,-0.6161520204677625,0.2225050952763252,-0.386482355619088,0,0,0,1
712,0,3,Mr,male,1.2,0,0,22.2352,S,1,22.2352,0.01085481682496608,-2.3068125540076725,0.2964183997728875,-0.1531312275776596,0,0,0,1
713,0,3,Master,male,29.75,0,0,28.0769,Q,0,28.0769,0.3982360922659431,0.0026782705169410845,0.3756730530176687,0.09708303172476551,0,0,1,0
714,0,2,Mr,male,34.7,0,0,14.2914,C,1,14.2914,0.4654002713704207,0.40309787056586727,0.1886444445122797,-0.49338355704452797,0,1,0,0
715,0,2,Mr,male,30.05,4,0,25.6098,C,0,25.6098,0.4023066485753054,0.0269461250653609,0.3422017766734196,-0.008588878699428247,0,1,0,0
716,0,3,Mr,male,11.5,0,0,17.2382,C,0,17.2382,0.15061058344640435,-1.4736162145119274,0.22862383615884166,-0.3671649255995057,0,1,0,0
717,0,3,Miss,female,24.6,0,2,5.3643,Q,0,5.3643,0.328358208955224,-0.41391989923093125,0.06753000608143148,-0.8757530238467738,1,0,1,0
718,0,3,Dr,male,68.6,0,0,9.5962,S,0,9.5962,0.9253731343283582,3.145365434537299,0.1249444174799267,-0.694490424955709,0,0,0,1
719,1,1,Mr,male,11.8,4,0,28.1333,S,1,28.1333,0.15468113975576664,-1.4493483599635075,0.37643823480430705,0.09949878128819,0,0,0,1
720,0,3,Mrs,female,39.3,0,0,7.5936,C,0,7.5936,0.5278154681139756,0.7752049736416364,0.09777503723308095,-0.7802666674329052,1,1,0,0
721,1,3,Miss,female,0.4,1,0,10.1269,C,1,10.1269,0.0,-2.3715268328034584,0.1321444524829233,-0.6717592495424223,1,1,0,0
722,1,1,Mr,male,30.799999999999997,1,0,102.1468,S,0,74.094775,0.41248303934871106,0.08761576143640999,1.0,2.0681408586923586,0,0,0,1
723,0,1,Mr,male,30.799999999999997,0,0,46.337,S,0,46.337,0.41248303934871106,0.08761576143640999,0.6234087966736299,0.8792076523468815,0,0,0,1
724,0,3,Mr,male,29.75,0,0,22.1056,S,0,22.1056,0.3982360922659431,0.0026782705169410845,0.2946601097099737,-0.15868231168084776,0,0,0,1
725,0,3,Mrs,female,11.0,0,0,2.9814,Q,0,2.9814,0.14382632293080055,-1.5140626387592937,0.03520107559595823,-0.9778184429014579,1,0,1,0
726,1,3,Mrs,female,33.9,0,0,7.9414,S,1,7.9414,0.45454545454545464,0.3383835917700809,0.10249365825068453,-0.7653695451251209,1,0,0,1
727,1,1,Miss,female,16.5,0,0,42.4999,Q,0,42.4999,0.2184531886024424,-1.0691519720382647,0.5713506577816035,0.7148553003997877,1,0,1,0
728,0,3,Master,male,19.3,1,2,21.3729,C,0,21.3729,0.25644504748982366,-0.8426519962530137,0.28471953001015154,-0.190065639785832,0,1,0,0
729,1,1,Miss,female,36.1,0,0,53.8295,S,0,53.8295,0.4843962008141114,0.5163478584584927,0.7250599409358349,1.2001297020624473,1,0,0,1
730,1,1,Mr,male,30.799999999999997,1,0,45.5111,S,0,45.5111,0.41248303934871106,0.08761576143640999,0.6122037676384406,0.8438323409207771,0,0,0,1
731,0,1,Mr,male,35.2,0,0,21.9072,S,1,21.9072,0.47218453188602455,0.44354429481323354,0.29196840640378463,-0.16718026759190124,0,0,0,1
732,0,3,Mr,male,26.9,1,0,17.7632,S,0,17.7632,0.3595658073270014,-0.2278663476930467,0.2357465389599972,-0.34467789508890545,0,0,0,1
733,1,3,Miss,female,30.7,0,0,2.0642,S,1,2.0642,0.4111261872455903,0.07952647658693691,0.022757374626015705,-1.0171043560144533,1,0,0,1
734,1,3,Mr,male,36.2,0,0,18.2438,C,0,18.2438,0.48575305291723214,0.5244371433079661,0.24226686460996924,-0.324092624872916,0,1,0,0
735,1,2,Mrs,female,30.65,0,0,15.4254,S,0,15.4254,0.4104477611940299,0.07548183416220024,0.2040294825627756,-0.4448115711416315,1,0,0,1
736,0,3,Mr,male,29.75,3,0,7.109,S,1,7.109,0.3982360922659431,0.0026782705169410845,0.09120044337129055,-0.8010232674051659,0,0,0,1
737,0,2,Mr,male,22.0,0,0,12.734,S,0,12.734,0.2930800542740842,-0.6242413053172359,0.16751511624081383,-0.560090797648735,0,0,0,1
738,0,3,Mr,male,47.0,0,0,8.7518,Q,0,8.7518,0.6322930800542742,1.398079907051077,0.11348839796507772,-0.7306581365045677,0,0,1,0
739,0,2,Rev,male,31.4,0,0,13.0349,S,0,13.0349,0.42062415196743563,0.13615147053324964,0.17159744247484754,-0.5472025167332311,0,0,0,1
740,1,2,Mrs,female,17.4,0,0,1.7335,C,0,1.7335,0.2306648575305292,-0.9963484083930056,0.018270750213935465,-1.031269043614178,1,1,0,0
741,0,3,Mr,male,35.5,0,0,22.6136,S,1,22.6136,0.4762550881953868,0.46781214936165305,0.30155217261090134,-0.1369234326344002,0,0,0,1
742,1,2,Miss,female,36.5,0,0,6.0778,S,0,6.0778,0.4898236092265944,0.5487049978563856,0.07721009836452568,-0.8451920785718914,1,0,0,1
743,0,3,Miss,female,37.2,0,0,4.4875,S,1,4.4875,0.49932157394843973,0.6053299918026985,0.05563441405085406,-0.9133085064214295,1,0,0,1
744,1,3,Mrs,female,15.5,0,0,9.0694,S,0,9.0694,0.20488466757123477,-1.1500448205329974,0.11779729398345294,-0.7170545538566313,1,0,0,1
745,0,1,Mr,male,19.8,0,1,119.5259,S,0,74.094775,0.2632293080054275,-0.8022055720056475,1.0,2.0681408586923586,0,0,0,1
746,1,3,Master,male,19.9,0,0,13.6311,S,0,13.6311,0.2645861601085482,-0.7941162871561743,0.17968611944636928,-0.5216658165610029,0,0,0,1
747,0,2,Mr,male,30.05,1,0,7.0574,S,0,7.0574,0.4023066485753054,0.0269461250653609,0.09050038343883413,-0.8032334212610648,0,0,0,1
748,0,3,Mrs,female,37.5,0,0,28.8885,S,1,28.8885,0.503392130257802,0.6295978463511182,0.3866840731956074,0.13184583927220012,1,0,0,1
749,0,3,Mrs,female,34.0,0,2,9.5021,S,0,9.5021,0.4559023066485754,0.3464728766195543,0.12366775779690055,-0.6985209574719898,1,0,0,1
750,0,3,Master,male,35.1,0,0,36.2232,C,0,36.2232,0.4708276797829038,0.4354550099637602,0.48619433650157934,0.4460089301028654,0,1,0,0
751,1,1,Mrs,female,49.3,4,0,96.2584,S,1,74.094775,0.6635006784260516,1.5841334585889615,1.0,2.0681408586923586,1,0,0,1
752,0,3,Mr,male,29.75,3,0,16.1027,S,1,16.1027,0.3982360922659431,0.0026782705169410845,0.21321844752891392,-0.4158011601610039,0,0,0,1
753,0,3,Mr,male,27.6,1,0,5.8009,Q,0,5.8009,0.36906377204884677,-0.17124135374673372,0.07345338140140195,-0.8570523809497679,0,0,1,0
754,1,2,Mr,male,12.5,0,0,2.8575,C,1,2.8575,0.16417910447761197,-1.392723366017195,0.033520117734885536,-0.9831253821019598,0,1,0,0
755,1,1,Miss,female,19.3,0,0,31.0305,Q,0,31.0305,0.25644504748982366,-0.8426519962530137,0.41574470062432184,0.22359292375544892,1,0,1,0
756,0,3,Mr,male,25.9,0,2,20.0028,S,0,20.0028,0.3459972862957938,-0.30875919618777925,0.26613131075707885,-0.24875036455263838,0,0,0,1
757,0,3,Mrs,female,41.7,0,2,13.0217,C,0,13.0217,0.5603799185888739,0.969347810028995,0.17141835737584704,-0.5477679049289262,1,1,0,0
758,0,3,Miss,female,29.3,0,0,3.4661,S,0,3.4661,0.3921302578018997,-0.03372351130568849,0.04177702616304409,-0.9570575596852905,1,0,0,1
759,0,3,Miss,female,20.2,1,0,35.573,S,0,35.573,0.2686567164179105,-0.7698484326077545,0.4773730386705102,0.4181592782209755,1,0,0,1
760,0,3,Master,male,19.1,1,2,11.8411,C,0,11.8411,0.25373134328358216,-0.8588305659519602,0.15540109465766766,-0.5983358824923825,0,1,0,0
761,1,1,Mr,male,28.7,1,0,82.0809,S,0,74.094775,0.3839891451831751,-0.08225922040252812,1.0,2.0681408586923586,0,0,0,1
762,0,2,Master,male,42.6,0,0,25.9599,S,0,25.9599,0.5725915875169608,1.042151373674254,0.34695160191281876,0.006406758218212053,0,0,0,1
763,0,2,Mr,male,52.8,1,0,9.5027,S,1,9.5027,0.7109905020352782,1.8672584283205254,0.1236758980286733,-0.6984952580085492,0,0,0,1
764,0,3,Mr,male,26.7,0,0,27.249,C,1,27.249,0.3568521031207599,-0.24404491739199316,0.3644408898765703,0.061622055420525707,0,1,0,0
765,1,1,Miss,female,29.1,0,0,14.562,S,0,14.562,0.3894165535956582,-0.04990208100463494,0.19231568904178956,-0.48179309903277856,1,0,0,1
766,0,3,Mr,male,12.1,1,0,17.444,S,0,17.444,0.15875169606512893,-1.4250805054150877,0.2314159356568946,-0.35835000963935043,0,0,0,1
767,0,3,Col,male,57.8,0,0,51.764,S,0,51.764,0.7788331071913163,2.2717226707941878,0.697037193058146,1.1116592991678858,0,0,0,1
768,0,3,Master,male,9.4,0,0,1.6066,S,0,1.6066,0.1221166892808684,-1.6434911963508658,0.01654909119399902,-1.036704480131883,0,0,0,1
769,0,2,Mr,male,46.7,0,0,4.409,Q,0,4.409,0.6282225237449119,1.3738120525026576,0.05456940039391937,-0.9166708528882527,0,0,1,0
770,0,3,Mr,male,24.4,1,0,21.2773,S,0,21.2773,0.32564450474898243,-0.430098468929878,0.2834225197476935,-0.19416042096071467,0,0,0,1
771,1,1,Mr,male,30.799999999999997,1,1,11.7078,S,0,11.7078,0.41248303934871106,0.08761576143640999,0.1535926064988219,-0.6040454466201216,0,0,0,1
772,0,3,Mrs,female,13.6,0,0,16.4229,Q,0,16.4229,0.17910447761194032,-1.303741232672989,0.21756261788497103,-0.4020862131714912,1,0,1,0
773,0,1,Mr,male,64.6,1,0,70.7294,S,0,70.7294,0.8710990502035278,2.821794040558369,0.9543417791629739,1.9239936390645278,0,0,0,1
774,0,2,Mrs,female,32.9,0,2,26.1192,S,0,26.1192,0.440976933514247,0.2574907432753484,0.34911283344848365,0.013229965761714094,1,0,0,1
775,1,3,Miss,female,30.0,0,2,6.5033,C,0,6.5033,0.40162822252374497,0.022901482640624214,0.0829828793967003,-0.8269668757485383,1,1,0,0
776,0,1,Mr,male,42.6,1,0,58.7212,S,0,58.7212,0.5725915875169608,1.042151373674254,0.7914258938737633,1.4096531442504527,0,0,0,1
777,1,1,Miss,female,20.3,1,0,73.8908,S,0,73.8908,0.27001356852103126,-0.7617591477582811,0.9972326603735892,2.0594041119335023,1,0,0,1
778,0,3,Mr,male,29.7,5,0,21.0496,S,0,21.0496,0.3975576662143827,-0.0013663719077955988,0.2803333017899352,-0.20391336733645493,0,0,0,1
779,0,3,Miss,female,30.5,0,1,4.5839,C,0,4.5839,0.4084124830393488,0.06334790688799047,0.05694227795567575,-0.9091794592952926,1,1,0,0
780,0,3,Master,male,22.3,0,2,7.3382,C,0,7.3382,0.2971506105834465,-0.5999734507688161,0.09431001190848072,-0.7912060723708237,0,1,0,0
781,1,3,Mrs,female,47.1,0,1,7.5848,Q,1,7.5848,0.633649932157395,1.4061691919005503,0.09765564716708063,-0.7806435928967018,1,0,1,0
782,1,3,Mrs,female,26.5,2,0,25.5499,C,1,25.5499,0.35413839891451837,-0.2602234870909396,0.3413891102014402,-0.011154541799590016,1,1,0,0
783,1,2,Miss,female,7.2,0,0,3.6963,C,0,3.6963,0.09226594301221168,-1.8214554630392772,0.044900161753188846,-0.9471975322118806,1,1,0,0
784,1,2,Miss,female,30.65,1,0,47.6966,C,0,47.6966,0.4104477611940299,0.07548183416220024,0.6418545618706795,0.9374426365034755,1,1,0,0
785,0,1,Mr,male,33.3,0,0,109.2201,S,0,74.094775,0.44640434192673,0.2898478826732413,1.0,2.0681408586923586,0,0,0,1
786,0,3,Master,male,16.7,0,0,15.5813,S,0,15.5813,0.2211668928086839,-1.0529734023393182,0.20614458611839492,-0.4381339938909599,0,0,0,1
787,0,3,Rev,male,17.9,0,0,4.752,C,0,4.752,0.237449118046133,-0.9559019841456393,0.059222899557340974,-0.9019793262879938,0,1,0,0
788,1,2,Mr,male,21.8,0,0,27.4964,S,0,27.4964,0.29036635006784267,-0.6404198750161824,0.3677973787775339,0.07221880084590199,0,0,0,1
789,1,3,Miss,female,47.4,0,0,10.2095,S,0,10.2095,0.6377204884667572,1.43043704644897,0.1332650910569718,-0.6682212900754212,1,0,0,1
790,0,3,Mr,male,22.6,1,0,12.5076,S,1,12.5076,0.30122116689280876,-0.5757055962203963,0.1644435354518965,-0.5697880618536872,0,0,0,1
791,1,1,Mrs,female,31.2,0,0,204.7461,S,1,74.094775,0.4179104477611941,0.11997290083430318,1.0,2.0681408586923586,1,0,0,1
792,0,3,Mr,male,20.8,0,0,9.4019,S,0,9.4019,0.2767978290366351,-0.7213127235109149,0.12230833909085143,-0.7028127678665844,0,0,0,1
793,1,3,Miss,female,34.4,0,0,29.0721,C,0,29.0721,0.4613297150610584,0.3788300160174472,0.38917498411806856,0.13970987508504995,1,1,0,0
794,0,3,Mr,male,23.2,0,0,8.665,Q,0,8.665,0.3093622795115333,-0.527169887123557,0.11231077776862002,-0.7343759922156536,0,0,1,0
795,0,1,Mrs,female,31.2,0,0,26.022,C,0,26.022,0.4179104477611941,0.11997290083430318,0.3477941159012983,0.009066652684322937,1,1,0,0
796,1,3,Miss,female,13.5,0,4,3.3622,C,1,3.3622,0.17774762550881956,-1.3118305175224623,0.040367409361063034,-0.961507850104436,1,1,0,0
797,0,3,Mr,male,29.75,0,0,13.4588,S,0,13.4588,0.3982360922659431,0.0026782705169410845,0.1773485162222948,-0.5290458458123865,0,0,0,1
798,0,3,Mr,male,31.4,0,0,19.1228,S,0,19.1228,0.42062415196743563,0.13615147053324964,0.25419230415704674,-0.28644291093231106,0,0,0,1
799,1,3,Mrs,female,20.4,0,0,17.4739,S,0,17.4739,0.271370420624152,-0.7536698629088081,0.23182159054023663,-0.35706931971122285,1,0,0,1
800,0,3,Mr,male,27.3,0,0,23.3065,S,1,23.3065,0.36499321573948446,-0.19550920829515353,0.3109527836031311,-0.10724483560431482,0,0,0,1
801,0,3,Mr,male,51.9,0,1,15.9985,S,1,15.9985,0.6987788331071915,1.7944548646752663,0.2118047606110465,-0.4202643003118696,0,0,0,1
802,0,1,Mr,male,31.7,0,0,18.67,S,0,18.67,0.4246947082767979,0.16041932508166942,0.2480491425792121,-0.30583743934221536,0,0,0,1
803,0,3,Master,male,19.5,0,1,13.464,S,0,13.464,0.25915875169606517,-0.8264734265540672,0.17741906489765863,-0.5288231171292338,0,0,0,1
804,0,3,Mr,male,12.2,2,0,6.558,S,0,6.558,0.16010854816824968,-1.4169912205656146,0.08372499719331591,-0.824623941331529,0,0,0,1
805,0,2,Mr,male,37.0,1,1,17.8221,Q,0,17.8221,0.49660786974219817,0.5891514221037518,0.23654563837902204,-0.3421550644278115,0,0,1,0
806,0,3,Mr,male,29.75,1,0,8.4698,S,1,8.4698,0.3982360922659431,0.0026782705169410845,0.10966248903188562,-0.7427368843216902,0,0,0,1
807,0,3,Mr,male,39.8,0,1,7.5086,S,0,7.5086,0.5345997286295794,0.8156513978890026,0.09662183773194148,-0.7839074247536689,0,0,0,1
808,0,3,Mrs,female,8.5,1,0,8.8857,S,1,8.8857,0.10990502035278156,-1.716294759996125,0.11530502635569626,-0.724922872913388,1,0,0,1
809,0,3,Mr,male,12.7,1,0,31.2088,S,0,31.2088,0.16689280868385348,-1.3765447963182484,0.41816370616612375,0.23122994764123944,0,0,0,1
810,1,1,Dr,female,46.3,1,0,7.504,S,1,7.504,0.6227951153324288,1.341454913104764,0.0965594292883504,-0.7841044539733808,1,0,0,1
811,0,3,Mr,male,34.5,0,2,3.5727,S,0,3.5727,0.4626865671641792,0.38691930086692056,0.04322327400800253,-0.9524916216806619,0,0,0,1
812,0,3,Mr,male,37.4,0,0,4.0003,S,1,4.0003,0.5020352781546812,0.6215085615016447,0.04902454585138175,-0.9341764707352666,0,0,0,1
813,0,1,Mr,male,15.7,1,0,51.1007,Q,0,51.1007,0.20759837177747628,-1.133866250834051,0.6880381668333718,1.0832485423342075,0,0,1,0
814,0,3,Mr,male,29.75,0,1,16.6551,S,0,16.6551,0.3982360922659431,0.0026782705169410845,0.22071288758102497,-0.3921405208199456,0,0,0,1
815,0,3,Mr,male,44.1,0,0,7.8867,C,1,7.8867,0.5929443690637721,1.1634906464163528,0.10175154045406891,-0.76771247954213,0,1,0,0
816,0,3,Mr,male,44.8,0,0,18.1796,C,0,18.1796,0.6024423337856174,1.2201156403626652,0.2413958598102851,-0.32684246746106943,0,1,0,0
817,0,3,Master,male,13.9,0,0,22.2766,S,0,22.2766,0.1831750339213026,-1.2794733781245693,0.2969800757652072,-0.1513579646002523,0,0,0,1
818,0,2,Mr,male,30.05,0,0,3.04,S,1,3.04,0.4023066485753054,0.0269461250653609,0.035996104899096736,-0.9753084619720844,0,0,0,1
819,1,1,Miss,female,28.1,0,2,132.7451,S,0,74.094775,0.3758480325644506,-0.13079492949936747,1.0,2.0681408586923586,1,0,0,1
820,0,2,Mr,male,18.1,0,1,28.101,S,0,28.101,0.24016282225237456,-0.9397234144466926,0.3760000189938741,0.09811529350629976,0,0,0,1
821,0,3,Mr,male,17.8,0,0,24.519,S,0,24.519,0.23609226594301227,-0.9639912689951124,0.32740283531056164,-0.05531050323459536,0,0,0,1
822,1,1,Mrs,female,11.6,0,4,61.9169,C,1,61.9169,0.1519674355495251,-1.465526929662454,0.8347821250007207,1.546532769779453,1,1,0,0
823,0,2,Mr,male,22.9,0,0,19.0973,S,0,19.0973,0.305291723202171,-0.5514377416719768,0.25384634430670494,-0.28753513812854026,0,0,0,1
824,0,2,Dr,male,13.0,0,0,28.437,Q,0,28.437,0.17096336499321577,-1.3522769417698286,0.38055854878661366,0.11250699303308398,0,0,1,0
825,1,3,Miss,female,13.8,1,0,11.9474,C,0,11.9474,0.18181818181818185,-1.2875626629740424,0.1568432723867397,-0.5937827942194743,1,1,0,0
826,0,3,Mr,male,34.0,1,0,2.2367,Q,0,2.2367,0.4559023066485754,0.3464728766195543,0.025097691260681083,-1.009715760275256,0,0,1,0
827,1,2,Miss,female,30.65,0,0,6.3861,S,0,6.3861,0.4104477611940299,0.07548183416220024,0.08139282079042329,-0.8319868376072856,1,0,0,1
828,1,2,Miss,female,36.7,0,2,15.3885,Q,0,15.3885,0.49253731343283597,0.5648835675553323,0.20352885830875153,-0.44639208814323367,1,0,1,0
829,0,3,Mr,male,5.8,0,1,30.6886,S,0,30.6886,0.07327001356852103,-1.9347054509319026,0.4111061252191503,0.20894851283816476,0,0,0,1
830,0,3,Dr,male,29.8,1,0,15.4245,S,0,15.4245,0.39891451831750346,0.006722912941677768,0.20401727221511648,-0.4448501203367925,0,0,0,1
831,0,1,Mr,male,59.8,0,0,34.1975,C,0,34.1975,0.8059701492537314,2.433508367783653,0.4587115573314827,0.3592432582832028,0,1,0,0
832,0,3,Master,male,24.3,0,0,5.9946,S,0,5.9946,0.3242876526458617,-0.4381877537793511,0.07608131955870447,-0.8487557375023331,0,0,0,1
833,0,1,Mr,male,30.799999999999997,0,2,38.3372,S,0,38.3372,0.41248303934871106,0.08761576143640999,0.5148750864475655,0.5365567062922157,0,0,0,1
834,1,1,Miss,female,31.2,0,1,52.7108,S,0,52.7108,0.4179104477611941,0.11997290083430318,0.7098824787955441,1.152213052477288,1,0,0,1
835,0,3,Mr,male,42.2,1,0,9.1323,S,0,9.1323,0.5671641791044778,1.009794234276361,0.11865066161429616,-0.7143603934392659,0,0,0,1
836,0,2,Mr,male,32.1,1,1,13.0791,S,0,13.0791,0.43012211668928096,0.19277646447956262,0.17219710621544007,-0.5453093229264339,0,0,0,1
837,0,3,Miss,female,37.9,0,0,8.8429,S,0,8.8429,0.5088195386702851,0.661954985749011,0.11472435648924015,-0.7267561013054902,1,0,0,1
838,1,2,Mrs,female,39.8,0,0,3.5006,S,0,3.5006,0.5345997286295794,0.8156513978890026,0.04224508948997716,-0.9555798405374512,1,0,0,1
839,0,3,Mr,male,29.75,0,0,2.3669,S,0,2.3669,0.3982360922659431,0.0026782705169410845,0.026864121555367645,-1.004138976708627,0,0,0,1
840,0,3,Mr,male,13.5,0,0,6.9352,Q,0,6.9352,0.17774762550881956,-1.3118305175224623,0.08884248956778422,-0.8084675453151513,0,0,1,0
841,0,1,Dr,male,4.9,0,0,21.9787,S,0,21.9787,0.0610583446404342,-2.007509014577162,0.29293845069003727,-0.16411774819855282,0,0,0,1
842,0,3,Mr,male,29.75,0,0,8.7651,C,0,8.7651,0.3982360922659431,0.0026782705169410845,0.11366883976937367,-0.7300884650649658,0,1,0,0
843,0,1,Mr,male,25.8,0,0,112.3524,Q,1,74.094775,0.3446404341926731,-0.3168484810372523,1.0,2.0681408586923586,0,0,1,0
844,1,3,Mr,male,38.3,0,0,23.9132,S,0,23.9132,0.5142469470827681,0.6943121251469039,0.31918391463067597,-0.08125839482187454,0,0,0,1
845,1,1,Miss,female,13.7,2,0,111.8159,S,0,74.094775,0.18046132971506107,-1.2956519478235158,1.0,2.0681408586923586,1,0,0,1
846,0,2,Mr,male,43.1,0,0,16.1,S,0,16.1,0.5793758480325646,1.0825977979216204,0.2131818164859366,-0.41591680774648687,0,0,0,1
847,0,1,Mr,male,22.4,1,0,98.6356,S,0,74.094775,0.2985074626865672,-0.591884165919343,1.0,2.0681408586923586,0,0,0,1
848,0,3,Master,male,22.6,1,2,10.3686,S,0,10.3686,0.30122116689280876,-0.5757055962203963,0.1354236091820458,-0.6614066490197326,0,0,0,1
849,0,3,Mr,male,17.6,0,0,9.1232,S,0,9.1232,0.23337856173677077,-0.9801698386940589,0.11852720143240947,-0.714750168634783,0,0,0,1
850,0,3,Mrs,female,30.2,1,0,16.238,S,1,16.238,0.4043419267299865,0.03908005233957066,0.21505406979366887,-0.4100059311551292,1,0,0,1
851,1,1,Miss,female,33.0,0,0,50.2987,S,0,50.2987,0.4423337856173678,0.2655800281248218,0.6771573903637971,1.0488969262018237,1,0,0,1
852,1,3,Miss,female,54.5,0,1,2.339,S,0,2.339,0.7340569877883312,2.004776270761571,0.026485600777934815,-1.0053340017586192,1,0,0,1
853,1,1,Mr,male,28.8,0,5,48.5298,Q,0,48.5298,0.38534599728629587,-0.07416993555305475,0.6531586303924372,0.973130624734775,0,0,1,0
854,0,3,Mr,male,2.9,8,0,1.9336,S,0,1.9336,0.033921302578019,-2.1692947115666272,0.020985517510147305,-1.0226982725567093,0,0,0,1
855,1,1,Master,male,41.0,0,0,46.337,Q,0,46.337,0.5508819538670287,0.9127228160826819,0.6234087966736299,0.8792076523468815,0,0,1,0
856,1,1,Mr,male,6.1,0,2,84.4038,Q,0,74.094775,0.07734056987788332,-1.9104375963834828,1.0,2.0681408586923586,0,0,1,0
857,1,1,Mr,male,30.799999999999997,2,0,78.2276,S,0,74.094775,0.41248303934871106,0.08761576143640999,1.0,2.0681408586923586,0,0,0,1
858,0,3,Miss,female,26.2,0,0,10.6682,S,0,10.6682,0.3500678426051561,-0.2844913416393594,0.13948829824723852,-0.6485740502750168,1,0,0,1
859,0,3,Mr,male,31.5,1,0,9.1912,C,1,9.1912,0.4219810040705564,0.144240755382723,0.11944976103332103,-0.7118375627781721,0,1,0,0
860,0,1,Mr,male,30.799999999999997,1,0,80.0396,C,0,74.094775,0.41248303934871106,0.08761576143640999,1.0,2.0681408586923586,0,1,0,0
861,0,3,Mr,male,25.7,1,0,16.1501,S,1,16.1501,0.3432835820895523,-0.3249377658867257,0.2138615258389611,-0.4137709025491897,0,0,0,1
862,0,3,Master,male,40.1,4,0,7.5985,Q,0,7.5985,0.5386702849389418,0.8399192524374227,0.0978415157925584,-0.780056788481473,0,0,1,0
863,0,3,Mr,male,42.1,4,0,3.54,S,0,3.54,0.5658073270013569,1.0017049494268877,0.0427796313763877,-0.9538922424381794,0,0,0,1
864,1,2,Miss,female,47.8,0,2,247.52,S,1,74.094775,0.6431478968792402,1.4627941858468627,1.0,2.0681408586923586,1,0,0,1
865,0,2,Miss,female,57.4,1,0,6.2389,S,0,6.2389,0.7734056987788333,2.2393655313962952,0.07939575059550882,-0.8382917726380672,1,0,0,1
866,1,3,Mrs,female,41.4,0,1,4.8187,S,1,4.8187,0.5563093622795117,0.9450799554805748,0.060127821989411585,-0.8991224026021709,1,0,0,1
867,0,1,Mr,male,26.6,0,0,121.1747,S,0,74.094775,0.3554952510176392,-0.2521342022414662,1.0,2.0681408586923586,0,0,0,1
868,0,1,Col,male,42.2,0,0,80.3111,S,0,74.094775,0.5671641791044778,1.009794234276361,1.0,2.0681408586923586,0,0,0,1
869,0,3,Mr,male,36.5,0,0,27.3547,S,0,27.3547,0.4898236092265944,0.5487049978563856,0.3658749273738696,0.06614944422999332,0,0,0,1
870,0,3,Col,male,29.75,4,2,21.8251,S,0,21.8251,0.3982360922659431,0.0026782705169410845,0.29085455135621346,-0.17069681083936844,0,0,0,1
871,1,2,Mrs,female,30.65,1,1,16.1636,C,1,16.1636,0.4104477611940299,0.07548183416220024,0.21404468105384797,-0.4131926646217743,1,1,0,0
872,0,2,Mr,male,16.5,0,0,30.2334,C,1,30.2334,0.2184531886024424,-1.0691519720382647,0.4049304027142246,0.18945118657449764,0,1,0,0
873,0,3,Mr,male,14.8,0,1,3.92,S,0,3.92,0.19538670284938944,-1.20666981447931,0.047935111499128824,-0.9376159155924116,0,0,0,1
874,0,2,Mr,male,28.3,0,0,14.0297,S,0,14.0297,0.3785617367706921,-0.11461635980042101,0.18509394675406562,-0.5045928063485737,0,0,0,1
875,1,1,Mr,male,31.9,1,2,67.6526,S,0,67.6526,0.4274084124830394,0.17659789478061588,0.9125986706323164,1.7922067905406907,0,0,0,1
876,1,1,Miss,female,19.8,1,0,50.8467,S,0,50.8467,0.2632293080054275,-0.8022055720056475,0.684592135382908,1.0723691028109836,1,0,0,1
877,0,3,Master,male,35.8,0,2,19.1411,S,0,19.1411,0.480325644504749,0.49208000391007256,0.2544405812261156,-0.2856590772973701,0,0,0,1
878,0,3,Mr,male,59.9,0,0,13.6633,S,0,13.6633,0.8073270013568522,2.4415976526331264,0.1801229785515068,-0.5202866120230194,0,0,0,1
879,0,1,Mr,male,4.4,0,0,82.1599,C,0,74.094775,0.0542740841248304,-2.0479554388245282,1.0,2.0681408586923586,0,1,0,0
880,1,1,Mr,male,38.1,0,0,183.0469,Q,0,74.094775,0.5115332428765266,0.6781335554479577,1.0,2.0681408586923586,0,0,1,0
881,1,1,Miss,female,28.7,2,0,66.1029,S,1,66.1029,0.3839891451831751,-0.08225922040252812,0.8915738086686007,1.7258293597173056,1,0,0,1
882,0,3,Mrs,female,30.2,0,0,22.7197,C,1,22.7197,0.4043419267299865,0.03908005233957066,0.3029916369293824,-0.13237891084930567,1,1,0,0
883,1,1,Mrs,female,23.5,0,0,142.6294,S,0,74.094775,0.3134328358208956,-0.5029020325751371,1.0,2.0681408586923586,1,0,0,1
884,1,1,Miss,female,27.6,0,0,107.45,S,1,74.094775,0.36906377204884677,-0.17124135374673372,1.0,2.0681408586923586,1,0,0,1
